134674;-1;149;37;81;33;0.5115777059763635;-1;-1
134677;-1;-19;13;81;41;0.3108989998072351;-1;-1
134678;-1;-19;13;81;41;0.37762437307536256;-1;-1
134679;-1;-27;-38;128;59;0.2365022703379358;-1;-1
134680;-1;-32;-59;153;70;0.17734430277049196;-1;-1
134681;-1;5;13;81;33;0.45001862489878786;-1;-1
134682;-1;5;13;81;33;0.6770278021067346;-1;-1
134683;-1;5;13;81;33;0.8190885587900842;-1;-1
134684;-1;13;13;81;33;0.29814718210398805;-1;-1
134685;-1;13;21;81;33;0.6116055055826868;-1;-1
134686;-1;181;37;81;33;0.19246004068553102;-1;-1
134688;-1;10;-59;153;56;0.2510790630549158;-1;-1
134689;-1;10;-59;153;56;0.17560843670069826;-1;-1
134690;-1;10;-59;153;56;0.26254646026789796;-1;-1
134691;-1;8;8;105;70;0.3747658520944384;-1;-1
134692;-1;8;8;105;70;0.27646616995408807;-1;-1
134693;-1;8;8;105;70;0.41583631336763177;-1;-1
134694;-1;10;10;125;84;0.4075839310891894;-1;-1
134695;-1;29;-71;184;67;0.1567450567454065;-1;-1
134696;-1;45;16;97;39;0.3224090143412317;-1;-1
134697;-1;45;-71;184;68;0.1986810966700281;-1;-1
134698;-1;54;16;97;40;0.22119543993174684;-1;-1
134700;-1;64;16;97;39;0.6073893114298548;-1;-1
134701;-1;64;16;97;39;0.5326657100886072;-1;-1
134702;-1;74;16;97;39;0.6418528362482752;-1;-1
134703;-1;74;16;97;39;0.32554737770259035;-1;-1
134704;-1;83;16;97;39;0.6875456377238001;-1;-1
134705;-1;93;16;97;39;0.26778505289256227;-1;-1
134706;-1;93;16;97;39;0.9142830177515711;-1;-1
134707;-1;93;26;96;39;0.7086692854136194;-1;-1
134708;-1;102;16;97;40;0.8204700752466882;-1;-1
134709;-1;102;26;96;40;0.13927773678004396;-1;-1
134710;-1;112;16;97;39;0.495014767286178;-1;-1
134711;-1;109;5;73;49;0.5826105266816881;-1;-1
134712;-1;121;26;96;40;0.5904296442240442;-1;-1
134713;-1;121;26;96;40;0.3878256484240259;-1;-1
134714;-1;131;26;96;40;0.5900649830073084;-1;-1
134715;-1;135;19;117;47;0.41261015379130495;-1;-1
134716;-1;141;26;96;39;0.38009343588053834;-1;-1
134717;-1;146;19;117;47;0.48978887045085084;-1;-1
134718;-1;150;26;96;40;0.4767742558687891;-1;-1
134719;-1;134;10;125;84;0.2627244383104113;-1;-1
134720;-1;134;10;125;84;0.24169246256425653;-1;-1
134721;-1;148;10;125;84;0.48099354803636346;-1;-1
134722;-1;148;10;125;84;0.4508777052171496;-1;-1
134723;-1;79;-122;288;173;0.10653559267595086;-1;-1
134724;-1;108;-122;288;173;0.12383959591462884;-1;-1
134726;-1;108;-122;288;173;0.15342489779069696;-1;-1
134727;-1;218;35;97;39;0.23215077364146364;-1;-1
134728;-1;108;-122;288;173;0.23120723068788324;-1;-1
134729;-1;189;26;96;39;0.4218512579172815;-1;-1
134730;-1;198;26;96;40;0.859129290220138;-1;-1
134731;-1;198;26;96;40;0.7447050615519251;-1;-1
134732;-1;208;26;96;39;0.1331428691118921;-1;-1
134733;-1;208;26;96;39;0.363512138959762;-1;-1
134734;-1;218;26;96;39;0.1935574814051355;-1;-1
134735;-1;218;26;96;39;0.2760082884997095;-1;-1
134736;-1;237;35;97;39;1.3121610685557092;-1;-1
134736;-1;231;24;125;84;0.5656967550523546;-1;-1
134737;-1;246;35;97;40;1.6072436376780237;-1;-1
134737;-1;231;24;125;84;0.6168867737062242;-1;-1
134738;-1;246;35;97;40;1.6183355852335657;-1;-1
134738;-1;231;24;125;84;0.6820396572358873;-1;-1
134739;-1;246;35;97;40;0.45709172928034913;-1;-1
134740;-1;250;31;116;47;0.24183313095271242;-1;-1
134741;-1;257;-102;264;96;0.17109576904475343;-1;-1
134742;-1;257;-102;264;96;0.3157588049143518;-1;-1
134743;-1;266;45;97;39;0.3120137258738245;-1;-1
134744;-1;266;45;97;39;0.27627048933207643;-1;-1
134745;-1;275;45;97;40;0.6128350301951135;-1;-1
134746;-1;275;45;97;40;0.728218416807052;-1;-1
134747;-1;275;54;97;40;0.2791149421900476;-1;-1
134748;-1;277;29;166;68;0.2172314330309595;-1;-1
134749;-1;294;45;97;40;0.5767682596415247;-1;-1
134750;-1;294;54;97;40;0.558390478727218;-1;-1
134751;-1;294;64;97;40;0.6484668060511316;-1;-1
134752;-1;294;74;97;40;0.5986511512964929;-1;-1
135219;-1;5;13;73;49;0.7193986564882067;-1;-1
135220;-1;6;6;88;59;1.363241949678209;-1;-1
135221;-1;16;6;88;59;0.8971107393510607;-1;-1
135222;-1;35;6;88;59;1.065901795030382;-1;-1
135223;-1;54;6;88;59;1.0322086006410387;-1;-1
135224;-1;64;16;87;58;0.8693542867906359;-1;-1
135225;-1;83;16;87;59;0.9181875377900865;-1;-1
135226;-1;102;16;87;59;0.9175491720445421;-1;-1
135227;-1;121;16;87;59;0.7379551321275499;-1;-1
135228;-1;135;8;105;70;0.7698443323381212;-1;-1
135229;-1;158;19;105;70;0.7939064890153673;-1;-1
135230;-1;181;19;105;70;1.2047094494111803;-1;-1
135231;-1;204;19;105;70;1.2912605196244982;-1;-1
135232;-1;227;19;105;70;1.0381491571672228;-1;-1
135304;-1;-19;13;73;57;0.12160042822435174;-1;-1
135305;-1;5;13;73;49;0.7178365379579332;-1;-1
135306;-1;6;6;88;59;0.8869824796922472;-1;-1
135307;-1;26;6;88;58;0.3924867302186755;-1;-1
135308;-1;45;6;88;58;0.5671894341714647;-1;-1
135309;-1;54;16;87;59;0.8062880426652697;-1;-1
135310;-1;65;8;105;71;0.4281508117921618;-1;-1
135311;-1;102;16;87;59;0.5923697143800524;-1;-1
135312;-1;112;8;105;70;0.4619452148683337;-1;-1
135313;-1;135;8;105;70;0.8522521644838121;-1;-1
135314;-1;158;19;105;70;0.9609053522355822;-1;-1
135315;-1;181;19;105;70;0.99751905500963;-1;-1
135316;-1;204;19;105;70;1.0445720344789293;-1;-1
135317;-1;227;19;105;70;0.9444947630174425;-1;-1
135318;-1;250;31;105;70;0.5988943368203905;-1;-1
135319;-1;273;31;105;70;0.4840156227357653;-1;-1
135895;-1;285;77;81;33;0.1086321874827112;-1;-1
135896;-1;256;102;88;59;0.6337594181306627;-1;-1
135897;-1;238;89;104;70;0.15146575272157464;-1;-1
135898;-1;227;89;104;70;0.5794424206025865;-1;-1
135899;-1;294;74;97;40;0.27199480974375856;-1;-1
135900;-1;301;69;81;33;0.6608083053797449;-1;-1
135901;-1;286;37;140;57;0.3217599793642725;-1;-1
135901;-1;192;77;105;70;0.3106307774789599;-1;-1
135902;-1;269;77;73;49;0.46646449863984857;-1;-1
135902;-1;284;31;116;47;0.2223050996035303;-1;-1
135903;-1;259;24;125;84;0.24042222797944818;-1;-1
135903;-1;169;65;105;70;0.1298405319459704;-1;-1
135904;-1;269;21;73;49;0.47009883225038324;-1;-1
135904;-1;158;65;105;70;0.21961496174409662;-1;-1
135905;-1;269;21;73;49;0.33417979776933465;-1;-1
135906;-1;161;-102;240;145;0.3807320982225207;-1;-1
135907;-1;238;19;105;70;0.37101958096101556;-1;-1
135908;-1;227;19;105;70;0.6959712892778185;-1;-1
135909;-1;217;10;125;84;0.8435207992799547;-1;-1
135910;-1;215;19;105;70;0.7637992292650011;-1;-1
135911;-1;204;19;105;70;0.6178653627641466;-1;-1
135912;-1;192;19;105;70;0.5197676807649401;-1;-1
135913;-1;192;19;105;70;0.6275997549302843;-1;-1
135914;-1;176;10;125;84;0.3450526386506823;-1;-1
135915;-1;178;-71;184;67;0.26641515934168947;-1;-1
135916;-1;169;19;105;70;0.3918935447938708;-1;-1
135917;-1;158;19;105;70;0.3106886535890368;-1;-1
135918;-1;148;10;125;84;0.44991890490129266;-1;-1
135919;-1;145;-71;184;67;0.25494323217570436;-1;-1
135920;-1;145;-71;184;67;0.3023155733317102;-1;-1
135922;-1;123;8;105;70;0.3249420911081103;-1;-1
135923;-1;42;-102;240;144;0.1153449207551745;-1;-1
135924;-1;112;-71;184;67;0.17306343757807863;-1;-1
135925;-1;112;-71;184;67;0.2219744726389612;-1;-1
135927;-1;95;-71;184;67;0.31233594858348024;-1;-1
135928;-1;95;-71;184;67;0.21470491134822023;-1;-1
135929;-1;18;-102;240;144;0.16593364775254998;-1;-1
135930;-1;18;-102;240;144;0.13010249435975824;-1;-1
135932;-1;15;-85;200;120;0.13983366787507806;-1;-1
135933;-1;85;21;81;33;0.41703132831751955;-1;-1
135934;-1;85;21;81;33;0.6773025795191492;-1;-1
135935;-1;77;21;81;33;0.2778400584429468;-1;-1
135938;-1;19;8;105;71;0.13653300106599603;-1;-1
135939;-1;10;10;125;84;0.22934506237581048;-1;-1
135940;-1;10;-46;140;84;0.13511476814821038;-1;-1
135941;-1;8;8;105;70;0.1813345938928393;-1;-1
135942;-1;8;8;105;70;0.3607490450151232;-1;-1
135943;-1;8;8;105;70;0.19715229570939813;-1;-1
135946;-1;13;13;81;33;0.23479781591593873;-1;-1
135947;-1;13;21;81;33;0.18598757230937135;-1;-1
135948;-1;5;21;81;33;0.37164364301859987;-1;-1
135949;-1;-32;-46;154;70;0.13623426401316774;-1;-1
135950;-1;-19;21;81;41;0.34715763771235597;-1;-1
135951;-1;-19;21;81;41;0.3492855831354822;-1;-1
135952;-1;-19;13;81;41;0.4836483999460901;-1;-1
153236;-1;-11;13;73;57;0.3758308678872851;-1;-1
153237;-1;6;16;87;59;0.6927825599916246;-1;-1
153238;-1;35;6;88;59;0.2881246000535754;-1;-1
153239;-1;54;6;88;59;0.8693066030748156;-1;-1
153240;-1;83;16;87;59;1.0160310655839708;-1;-1
153241;-1;102;16;87;59;1.2754228502519396;-1;-1
153242;-1;131;16;87;59;0.637243667245653;-1;-1
153243;-1;146;19;105;70;0.6701339870698717;-1;-1
153244;-1;181;19;105;70;1.0987672001130846;-1;-1
153245;-1;218;26;87;58;0.9880822092302111;-1;-1
153246;-1;238;31;105;70;0.8694758802659777;-1;-1
153247;-1;266;54;88;58;0.37707034647538934;-1;-1
